timestamp,Th_ENB1,Delay_ENB1,Loss_ENB1,UE_ENB1,RSRP_ENB1,SINR_ENB1,Load_ENB1,Th_ENB2,Delay_ENB2,Loss_ENB2,UE_ENB2,RSRP_ENB2,SINR_ENB2,Load_ENB2,Th_ENB3,Delay_ENB3,Loss_ENB3,UE_ENB3,RSRP_ENB3,SINR_ENB3,Load_ENB3,Th_ENB4,Delay_ENB4,Loss_ENB4,UE_ENB4,RSRP_ENB4,SINR_ENB4,Load_ENB4,Th_ENB5,Delay_ENB5,Loss_ENB5,UE_ENB5,RSRP_ENB5,SINR_ENB5,Load_ENB5,Th_ENB6,Delay_ENB6,Loss_ENB6,UE_ENB6,RSRP_ENB6,SINR_ENB6,Load_ENB6
447,149.101,25.0214,0.00479493,298.535,-89.8369,29.9152,0.647237,159.55,27.0347,0.00765967,318.07,-88.1549,30,0.67832,155.768,26.1151,0.00612589,309.352,-91.8796,28.1031,0.620948,158.569,28.0996,0.00907174,329.249,-86.8525,30,0.702795,152.609,25.1289,0.00547292,288.77,-91.2402,26.073,0.603863,156.302,26.8577,0.0074349,311.956,-89.04,30,0.672772
448,150.473,25.1871,0.00461488,300.323,-89.8848,30,0.653741,160.956,27.0048,0.00783076,319.709,-88.0466,30,0.683182,155.972,25.9025,0.00555613,311.262,-91.9279,28.1379,0.617522,157.142,27.997,0.00858547,329.047,-87.2244,30,0.696061,152.908,24.9114,0.0054439,291.594,-90.8936,26.0354,0.602056,156.658,27.1511,0.00714264,311.56,-88.9788,29.9332,0.673801
449,150.083,25.1625,0.00454017,299.59,-89.7313,29.9249,0.654415,160.908,27.1529,0.00756367,320.588,-87.7782,30,0.681301,155.965,26.0743,0.00647548,308.23,-92.2166,27.9854,0.618849,158.565,27.8642,0.0094761,329.26,-87.0426,30,0.700794,151.117,24.8599,0.0057458,288.746,-91.1587,26.0879,0.595933,155.875,26.8092,0.00684681,310.796,-89.2459,30,0.674095
450,149.21,25.1963,0.00479753,298.336,-90.297,29.9726,0.651298,159.664,27.1347,0.00771661,319.401,-87.8594,30,0.675931,154.612,25.9853,0.00599799,310.169,-92.1196,28.0502,0.621451,158.156,27.8455,0.00897697,329.425,-87.0054,30,0.699805,151.028,24.9755,0.00582065,291.12,-90.992,25.9249,0.599651,156.127,27.1999,0.00714418,310.777,-89.0051,29.9563,0.67313
451,149.99,25.1979,0.00495712,298.272,-89.8905,29.864,0.647505,159.707,27.0958,0.00749424,318.115,-87.9299,30,0.684218,154.999,26.0836,0.00571887,311.044,-91.8674,28.1212,0.615338,157.895,28.0717,0.00859516,329.642,-86.7347,30,0.704854,151.114,25.0871,0.00558102,290.002,-90.7175,25.8889,0.60396,156.382,26.9036,0.00740167,309.717,-88.8115,29.9667,0.673509
452,150.273,24.8564,0.00514966,298.765,-90.0528,29.9011,0.64522,159.424,27.0145,0.00748156,320.006,-88.1514,30,0.682043,154.716,26.1525,0.00614402,310.852,-92.1336,27.8502,0.623654,158.645,27.8493,0.00887411,330.645,-86.9087,30,0.696403,151.86,24.8389,0.0053896,288.06,-90.761,26.0081,0.603498,155.12,26.891,0.00675938,309.547,-88.8183,29.966,0.667047
453,149.13,24.8318,0.00526005,299.779,-89.8643,30,0.646354,159.286,27.1021,0.00772127,319.512,-88.2535,30,0.677882,154.018,25.892,0.0059195,308.486,-92.2374,28.1189,0.620855,158.869,27.9383,0.00917714,328.819,-86.929,30,0.695021,152.863,25.022,0.00592694,289.335,-91.1033,25.9702,0.60206,156.132,27.1701,0.00652544,310.833,-89.1018,29.9041,0.670104
454,150.01,24.8548,0.0047019,299.633,-90.0547,29.9453,0.646485,159.009,27.1881,0.0079435,319.935,-87.703,30,0.675689,154.235,26.1664,0.00613005,311.373,-91.761,27.9844,0.615485,157.377,27.8266,0.00868874,329.642,-87.2291,30,0.699458,151.68,24.9871,0.00542917,290.578,-90.7377,25.8824,0.595993,156.706,27.0026,0.00726641,308.862,-88.8027,30,0.671355
455,149.212,25.1581,0.00529249,301.004,-90.278,30,0.64638,159.445,27.0309,0.00726498,320.645,-87.9352,30,0.68156,155.848,25.8644,0.00609706,309.367,-92.0242,27.9361,0.618541,157.058,28.1926,0.0091248,330.003,-87.0698,30,0.698801,151.72,24.9856,0.00527598,288.72,-90.966,26.1028,0.596528,155.065,26.8987,0.00747972,311.315,-88.9425,30,0.669453
456,150.967,24.9185,0.00474031,300.552,-90.0731,30,0.64805,160.236,26.9103,0.00705097,321.649,-87.7701,30,0.682165,155.365,26.0236,0.00562594,308.757,-92.1263,28.117,0.61673,158.846,28.0091,0.00921557,328.441,-87.1386,30,0.697661,151.593,24.879,0.00512907,288.933,-90.9146,25.9866,0.600538,155.245,27.1208,0.00728409,308.086,-89.0699,29.8706,0.672921
457,150.475,25.1608,0.0047364,299.825,-90.1893,29.9614,0.650222,159.107,27.0859,0.00754329,321.316,-88.1369,30,0.684987,155.839,26.1112,0.00631237,310.295,-92.1859,28.0531,0.622128,158.971,28.0165,0.00877137,330.735,-86.7124,30,0.69826,152.084,24.8681,0.00502222,289.348,-90.7808,25.863,0.599289,156.524,27.1813,0.00748548,309.688,-88.7298,29.8606,0.672459
458,150.285,24.8998,0.00500732,298.518,-89.777,29.9574,0.65126,159.318,26.8825,0.00799196,321.012,-87.7228,30,0.676646,155.006,25.9979,0.00567495,310.933,-92.0829,27.9059,0.61832,158.127,28.0906,0.00898189,330.102,-87.2166,30,0.704287,152.367,24.8071,0.00553707,290.517,-90.7032,26.1488,0.603576,155.128,27.1813,0.00711266,311.204,-89.0557,29.9459,0.669632
459,149.294,24.9428,0.00535762,298.152,-90.2095,29.8875,0.649031,160.994,26.8693,0.00714548,321.66,-87.7708,30,0.682517,155.311,26.1071,0.0059945,311.966,-92.2737,27.9203,0.618965,157.9,28.1685,0.00906,328.18,-87.0553,30,0.704655,152.198,25.0543,0.00571325,291.08,-90.919,25.9212,0.60374,156.464,27.0967,0.00749656,311.21,-88.8025,30,0.666511
460,149.995,25.0322,0.00482928,301.358,-89.8425,30,0.654971,159.519,27.0942,0.0075514,319.252,-88.2036,30,0.680955,155.65,26.0181,0.00571998,309.35,-92.0711,28.1419,0.615056,158.971,28.1922,0.00949615,329.906,-86.7217,30,0.695263,151.449,25.1781,0.00501376,290.184,-91.2546,25.9359,0.595881,156.719,27.0364,0.00740211,310.753,-88.7174,30,0.671387
461,150.153,24.9937,0.00534596,300.578,-89.8192,30,0.64691,160.3,26.8799,0.00758332,320.71,-87.7017,30,0.675912,154.154,25.9593,0.00632159,311.376,-91.8578,28.1191,0.618229,157.176,27.8233,0.00935213,330.922,-86.8808,30,0.698799,152.916,24.8255,0.00577373,289.239,-91.2766,26.0728,0.598309,156.444,27.0831,0.00703479,311.109,-88.9514,29.936,0.672341
462,150.178,24.8051,0.00540164,300.183,-89.7788,30,0.64945,160.015,26.9663,0.00744944,321.581,-87.8271,30,0.681103,155.992,26.0382,0.00628587,311.076,-92.0898,27.9616,0.622241,158,28.0282,0.00921291,331.11,-87.1371,30,0.697918,152.015,24.9369,0.00556836,288.214,-90.9941,25.9604,0.600347,155.845,26.9137,0.00740411,308.739,-88.8912,30,0.670387
463,150.753,24.8499,0.00499379,299.828,-90.2951,29.983,0.64869,160.34,27.1753,0.00708579,319.31,-88.0336,30,0.682748,154.887,25.8109,0.0062101,311.539,-91.9917,28.0243,0.616629,157.441,27.8941,0.00893074,331.713,-86.9869,30,0.697661,151.768,25.0493,0.00544003,289.57,-90.9612,25.9226,0.595789,155.049,26.9005,0.00659159,309.345,-88.8362,30,0.671109
464,150.705,24.9128,0.00538505,299.597,-90.0595,29.9716,0.645981,160.951,26.8554,0.00734089,319.277,-88.2552,30,0.675449,154.585,26.1467,0.00583944,308.495,-91.9126,28.149,0.617323,157.559,28.1887,0.00867878,330.045,-87.1562,30,0.704815,152.629,24.9259,0.00540349,288.969,-90.7655,26.1244,0.599189,156.313,26.8662,0.00693494,310.526,-89.0688,29.9573,0.66501
465,150.609,25.1557,0.00546946,300.877,-89.9707,29.9308,0.654993,160.18,27.0725,0.00768241,321.381,-88.2942,30,0.681655,155.79,26.0741,0.00591349,309.446,-91.8572,28.0724,0.621071,157.583,28.1701,0.00905188,331.162,-87.1714,30,0.703746,151.1,25.0049,0.00548171,291.005,-91.1309,25.9157,0.604261,156.143,26.8419,0.00669304,311.995,-89.1826,30,0.669201
466,150.771,25.1021,0.00509695,298.043,-89.7721,29.9834,0.654316,159.991,27.0777,0.00706929,320.981,-88.0972,30,0.676187,154.294,25.8743,0.00582821,311.568,-92.079,28.0673,0.615827,158.182,27.9928,0.00947796,331.385,-87.0271,30,0.69693,152.125,24.8298,0.00534809,288.903,-90.8687,25.997,0.602511,156.031,26.8346,0.00723537,311.333,-88.7579,30,0.672536
467,150.504,24.8623,0.00466422,298.284,-90.1081,29.9921,0.654979,159.862,27.0905,0.0076934,318.818,-88.2649,30,0.682003,155.997,25.9434,0.00639636,309.528,-91.8864,28.0295,0.61553,157.157,27.8083,0.00887083,330.983,-87.1963,30,0.697888,152.594,25.1194,0.00577541,290.099,-91.1293,26.0928,0.596861,155.58,26.8736,0.00717421,310.745,-88.9085,29.9747,0.666002
468,150.822,25.0031,0.00490697,300.355,-90.1843,29.8898,0.649055,159.454,26.8977,0.00789251,320.123,-88.0099,30,0.684515,154.224,26.1334,0.00608402,308.585,-92.1217,27.9947,0.621912,157.485,28.014,0.00918467,329.795,-86.7822,30,0.699707,152.946,24.8302,0.00500336,289.523,-90.9393,26.0388,0.599764,155.25,26.8682,0.00735215,311.472,-88.8957,30,0.670977
469,149.406,24.9713,0.00519589,300.149,-90.2889,30,0.653448,159.521,27.0466,0.00792324,318.384,-87.9982,30,0.679102,155.671,25.9523,0.00556366,308.263,-92.2744,27.9727,0.622184,157.407,28.0586,0.00918709,329.021,-86.9397,30,0.699666,151.673,25.0477,0.00597785,289.707,-91.065,25.9893,0.595762,156.106,26.9315,0.00662142,309.865,-89.298,29.9705,0.666057
470,149.049,25.1298,0.00541625,298.831,-89.9764,29.9334,0.649936,159.873,26.9076,0.00770039,318.506,-88.2682,30,0.681659,154.997,25.9871,0.00599741,309.748,-92.0643,27.9999,0.620285,158.384,28.0845,0.00887763,329.654,-87.0758,30,0.699534,152.779,25.0785,0.00589866,290.837,-90.7174,26.0407,0.604636,155.316,26.821,0.00707913,311.934,-89.0494,29.9136,0.670215
471,150.298,24.9261,0.00521477,301.9,-89.7618,29.9375,0.648267,159.743,26.9578,0.00710032,321.048,-88.0808,30,0.684269,154.049,26.1954,0.00621002,310.082,-92.0663,28.0056,0.618246,158.245,27.8372,0.00912112,329.101,-87.2894,30,0.700784,151.853,24.8289,0.00589334,290.446,-91.2306,26.0033,0.599973,155.121,27.0427,0.00730833,310.996,-89.1782,30,0.668425
472,150.893,24.8287,0.00498621,300.388,-90.1514,30,0.651269,159.036,27.0433,0.00749148,318.784,-87.7026,30,0.677925,155.082,25.9266,0.0062755,311.721,-92.0847,28.0917,0.619984,157.793,28.1754,0.0090104,329.87,-86.8965,30,0.698248,152.864,25.0714,0.00582664,289.084,-90.9737,26.1414,0.598187,155.321,27.0044,0.00688782,308.638,-88.7669,30,0.670686
473,150.549,25.1436,0.00520098,298.177,-90.2054,29.8713,0.645099,159.612,26.9569,0.00724103,318.258,-87.9821,30,0.68296,154.016,26.137,0.00645475,310.865,-91.8598,28.1301,0.617091,158.989,28.1094,0.00922657,329.444,-86.9725,30,0.701203,152.41,24.833,0.00535565,289.736,-91.1436,25.9018,0.596389,155.733,26.9974,0.00656298,311.786,-88.8409,30,0.666729
474,150.208,25.0119,0.00548247,300.991,-89.9545,30,0.646551,159.03,27.0761,0.00709831,318.462,-87.8532,30,0.681286,155.835,25.9266,0.00571714,308.426,-92.2217,27.8687,0.615876,157.864,27.9283,0.00920656,331.481,-86.8291,30,0.696024,152.42,24.9451,0.00508565,291.37,-91.0971,25.9155,0.603715,156.804,26.9356,0.0068548,310.319,-88.8599,29.8689,0.670933
475,150.906,24.9048,0.00540883,301.801,-90.1385,30,0.647388,160.475,27.119,0.00724721,320.863,-87.8127,30,0.676677,154.184,26.0302,0.0064781,311.292,-92.0385,28.011,0.617795,157.326,27.9928,0.0089635,330.088,-86.7283,30,0.701058,151.256,25.1986,0.00577284,291.509,-91.0514,26.0006,0.600221,155.388,27.0758,0.00740298,308.655,-89.2482,30,0.667732
476,150.248,25.0783,0.00482191,301.261,-89.97,30,0.652633,160.737,26.8081,0.00724351,318.36,-88.0348,30,0.679675,155.699,25.9309,0.00583957,311.582,-92.0445,28.0869,0.617366,158.898,28.0298,0.00925932,328.358,-87.0044,30,0.70377,151.094,24.9215,0.00544332,288.689,-90.862,25.9054,0.598466,156.327,26.9928,0.00723857,311.845,-89.2301,30,0.667303
477,149.829,24.8131,0.00463591,299.279,-90.0948,30,0.652418,160.944,27.0396,0.00724171,319.311,-88.1081,30,0.68173,155.062,25.9542,0.00564909,308.089,-92.1687,27.8822,0.622854,157.225,28.0897,0.00888566,328.294,-86.8124,30,0.697358,152.789,24.8181,0.00520182,291.008,-90.8744,25.9368,0.59562,156.716,26.9255,0.00669571,310.064,-88.7539,29.8631,0.672658
478,150.145,24.9702,0.00524408,301.863,-90.1625,29.8931,0.654129,160.338,26.9752,0.00757326,320.982,-87.8362,30,0.679268,154.587,26.0559,0.00591573,310.378,-92.048,27.8959,0.619694,158.382,28.1197,0.00899333,328.661,-87.0512,30,0.699129,152.393,25.0029,0.00524122,291.185,-91.2495,26.0075,0.597089,155.134,27.0012,0.00699956,310.828,-88.8531,30,0.669096
479,150.263,25.0308,0.00492156,300.389,-89.7317,29.9079,0.654058,159.107,26.9234,0.00728815,320.505,-88.2213,30,0.683286,155.304,25.9834,0.00643296,311.323,-92.0004,28.0606,0.620669,158.176,27.9324,0.00896208,328.312,-87.0856,30,0.704532,152.926,25.0223,0.00560662,288.743,-90.8828,25.8712,0.597847,156.337,26.9241,0.00654985,311.327,-89.1138,29.8689,0.665748
480,149.504,24.8712,0.0052743,299.287,-89.8172,29.9022,0.649929,160.376,27.0608,0.00760113,321.699,-88.1629,30,0.68384,154.156,25.8224,0.0057333,310.532,-92.1441,27.9071,0.619588,158.227,27.8994,0.00880069,330.454,-86.7326,30,0.702829,151.734,24.9089,0.00545427,291.229,-91.0262,26.104,0.604888,155.144,26.8182,0.00664959,309.537,-89.2214,30,0.665231
481,149.632,24.8739,0.00543154,300.678,-89.7528,30,0.649971,159.469,26.8775,0.00722292,320.834,-88.2757,30,0.681081,155.284,26.0661,0.00587188,311.224,-91.9798,27.8816,0.622971,158.906,27.824,0.00889135,329.95,-87.2121,30,0.697841,152.566,25.0684,0.00559805,288.769,-91.1676,25.8642,0.597407,155.691,27.1333,0.00686639,311.018,-89.0363,30,0.674763
482,149.48,25.1449,0.00512182,301.269,-89.909,29.9772,0.647281,159.14,27.0142,0.00799033,320.952,-88.1036,30,0.68269,154.563,25.8057,0.00561816,311.509,-91.7981,27.9386,0.617852,158.586,28.1751,0.00927914,330.422,-87.1544,30,0.697335,152.616,24.9548,0.0058337,289.526,-90.8055,25.95,0.599401,156.231,26.8281,0.00744821,310.294,-88.9953,30,0.673658
483,150.045,25.1709,0.00456474,298.453,-89.9419,29.9562,0.649642,159.656,26.9619,0.00782265,320.374,-87.7016,30,0.677737,154.529,25.9344,0.00634326,308.109,-92.1619,28.1215,0.621399,157.454,27.8877,0.00936262,331.575,-87.1463,30,0.703346,152.542,25.1256,0.0055184,291.646,-91.1044,25.897,0.602087,156.079,27.1418,0.00658116,311.375,-89.124,30,0.665401
484,150.219,25.0869,0.00486875,298.862,-89.9774,30,0.648235,159.505,26.9116,0.00794913,319.437,-88.2978,30,0.681993,154.257,26.194,0.00610806,310.003,-92.0707,28.1196,0.61744,157.572,27.849,0.00925912,330.382,-86.9346,30,0.701512,152.531,24.9432,0.00580135,289.395,-90.8451,25.8601,0.600512,156.939,27.1925,0.00678175,309.766,-89.2622,30,0.670686
485,149.77,24.8451,0.00544677,300.121,-90.1302,29.9551,0.647707,160.204,27.172,0.00785669,319.842,-87.8041,30,0.677523,155.967,25.9216,0.00582372,311.959,-92.2196,28.0782,0.624358,158.024,27.801,0.00887506,328.446,-87.0503,30,0.699387,151.864,25.0227,0.00558169,291.425,-91.115,26.0965,0.600659,155.601,26.9181,0.00686114,310.491,-89.1615,30,0.670749
486,150.84,24.8186,0.00484261,298.091,-90.1366,30,0.645366,159.872,26.847,0.00741684,321.355,-87.9262,30,0.678491,155.889,26.0837,0.0059218,309.706,-91.7488,28.0229,0.622064,157.834,27.8895,0.00922356,330.431,-86.9992,30,0.697083,152.588,25.1793,0.0058911,289.286,-91.0564,26.0925,0.600951,156.096,27.1707,0.00703602,310.06,-89.2748,29.8708,0.665074
487,150.826,24.9634,0.00496856,301.382,-89.9345,30,0.647965,160.668,26.8663,0.00705315,318.766,-88.1394,30,0.681705,154.436,26.0707,0.00559113,308.589,-91.9947,28.1266,0.623596,158.938,28.0602,0.00917581,330.5,-86.9263,30,0.700437,151.772,24.977,0.0055236,288.514,-91.0843,25.869,0.604797,155.237,26.9034,0.00739129,309.931,-89.2186,29.9653,0.666159
488,149.4,24.8208,0.00493823,301.227,-89.9484,30,0.647006,159.688,27.1381,0.00708786,321.432,-88.0098,30,0.67818,154.678,26.1006,0.006285,308.919,-91.7163,27.8753,0.615685,158.191,28.0891,0.00946089,329.62,-87.2848,30,0.697897,151.866,24.9954,0.00506451,289.944,-91.0442,26.0638,0.601457,155.37,26.8825,0.00675101,308.716,-88.9057,30,0.671521
489,150.213,24.964,0.00481258,301.644,-89.7186,29.999,0.647902,160.54,26.853,0.00776559,321.276,-88.2251,30,0.684855,155.873,25.9984,0.00574607,310.328,-92.048,27.9118,0.619237,158.328,27.8284,0.00883342,328.071,-86.8503,30,0.695627,152.929,24.809,0.00558996,291.105,-90.8273,25.8603,0.604064,156.837,27.0246,0.00698208,308.179,-88.9628,29.9728,0.672728
490,149.808,25.0734,0.00460141,298.532,-90.2162,29.8637,0.650413,160.588,27.0442,0.00757495,320.722,-88.0962,30,0.678143,155.424,25.8647,0.00551303,310.385,-91.7346,28.0328,0.622829,158.346,27.999,0.00921839,331.296,-87.1652,30,0.697237,151.904,25.154,0.00534521,289.498,-90.7838,26.0046,0.600354,156.722,26.9962,0.00718156,308.343,-89.1928,29.9713,0.669948
491,150.931,25.1883,0.0053512,299.262,-89.7216,30,0.648929,160.403,26.8066,0.00714615,321.319,-87.9127,30,0.680007,155.81,26.0526,0.00589815,308.481,-92.1238,28.1435,0.619374,157.944,27.9994,0.0093841,330.416,-86.8838,30,0.695291,152.862,25.1797,0.00594915,291.775,-90.8109,26.0554,0.603445,156.201,26.8537,0.00689122,311.885,-89.0893,30,0.665932
492,149.668,24.9404,0.0045516,298.476,-90.1841,30,0.645634,159.597,26.8041,0.00769563,320.481,-87.913,30,0.677083,155.441,26.1244,0.0056386,309.947,-92.1508,27.9004,0.622343,158.076,27.8865,0.00881,331.867,-86.7908,30,0.6996,152.248,24.9507,0.00507771,289.604,-90.9436,25.9361,0.60348,155.302,26.9469,0.0066249,309.619,-89.2762,29.9318,0.669007
493,149.956,25.0175,0.00477499,300.092,-89.9946,29.9449,0.653302,160.091,26.9329,0.00794734,321.38,-87.7104,30,0.678782,154.562,26.0653,0.00648082,310.507,-91.771,27.9487,0.61907,158.813,28.1027,0.00948141,331.099,-87.0309,30,0.704005,152.103,24.9022,0.00543562,290.065,-91.242,26.0731,0.596094,155.81,27.1218,0.00696757,311.368,-89.0949,30,0.667095
494,149.077,25.149,0.0052522,298.928,-89.7092,30,0.654511,160.01,26.9887,0.00744914,319.34,-87.9798,30,0.675367,154.521,25.8852,0.00636744,310.395,-91.8418,28.137,0.62144,158.965,27.9247,0.00868627,329.613,-87.0175,30,0.700599,151.584,25.0971,0.00550583,288.649,-90.9539,26.1234,0.603426,156.174,26.9508,0.00658698,309.879,-88.8488,29.9581,0.667354
495,150.863,25.1286,0.00513828,298.547,-90.2131,29.881,0.651163,159.231,27.1371,0.00799296,319.465,-88.0278,30,0.684372,155.788,25.823,0.00566907,311.018,-91.8867,27.89,0.620021,158.562,27.8875,0.00937129,328.212,-86.8307,30,0.698152,152.442,25.1129,0.0059339,289.471,-90.8884,26.0308,0.600252,156.781,26.8013,0.00678211,310.153,-89.193,30,0.671476
496,149.956,25.1259,0.00495089,300.235,-90.2983,29.9597,0.646388,160.379,26.9916,0.00730176,319.871,-88.1742,30,0.67554,155.731,26.0045,0.00611895,309.21,-91.72,27.9346,0.620889,158.987,28.1524,0.00903633,331.961,-86.8792,30,0.699056,151.669,24.9376,0.00576046,290.337,-91.2771,26.1132,0.597968,156.994,27.1817,0.00744053,311.245,-89.1676,30,0.667243
497,149.519,25.0444,0.00454083,301.878,-89.7488,29.9642,0.650154,159.932,27.1529,0.0076886,319.112,-88.0319,30,0.684593,154.351,25.8358,0.00638062,311.587,-91.777,28.0033,0.621597,158.127,27.8278,0.00909583,328.054,-87.105,30,0.69804,152.88,24.9001,0.00531456,290.514,-90.843,26.0004,0.603821,155.08,27.1689,0.00669631,311.537,-89.0595,30,0.671717
498,149.352,25.1672,0.00474552,298.977,-89.8115,29.8818,0.64722,160.007,27.1322,0.00714748,320.191,-87.8733,30,0.684356,155.569,26.0611,0.00593362,308.448,-91.8742,28.1478,0.622368,157.033,27.9985,0.00911465,330.759,-86.8682,30,0.697234,152.884,25.0787,0.00523684,289.289,-90.7468,26.1162,0.599051,155.077,26.8194,0.00678392,310.516,-88.9495,30,0.672173
499,149.038,24.842,0.00485948,298.619,-90.2548,30,0.653153,160.505,27.1268,0.00766586,320.941,-88.1369,30,0.676832,154.429,25.9156,0.00647533,311.953,-91.8231,28.0387,0.620201,158.941,28.0782,0.00944473,329.266,-87.0997,30,0.696499,152.892,25.003,0.00592641,289.347,-90.8704,25.9949,0.601268,156.009,27.1868,0.00719211,309.005,-88.7542,29.9382,0.668716
500,149.204,25.16,0.00478611,299.036,-89.7478,30,0.646411,160.539,27.1652,0.00707851,321.301,-87.9715,30,0.679929,155.396,25.8136,0.00626271,308.133,-92.0268,27.8953,0.623236,157.627,27.9816,0.00892875,331.09,-87.0113,30,0.695735,151.383,25.0206,0.00594709,288.299,-91.2741,25.897,0.601412,155.798,27.1302,0.00657193,308.786,-89.12,30,0.671852
501,149.248,25.1775,0.00484104,300.853,-89.9855,29.9168,0.653462,160.636,26.9584,0.00758861,319.031,-87.8861,30,0.683441,154.435,25.8059,0.00576851,308.764,-91.995,27.9111,0.622632,157.483,28.0828,0.00907847,331.945,-86.7001,30,0.7026,151.773,25.1013,0.00595668,288.094,-90.9773,25.9154,0.600579,155.933,27.0303,0.00705096,311.84,-88.9687,30,0.668198
502,149.876,24.9882,0.00477873,299.519,-89.9409,30,0.651364,159.704,26.9263,0.00761162,318.531,-88.1482,30,0.675726,154.487,25.8078,0.00574541,310.62,-92.2633,27.981,0.624131,158.583,27.9222,0.00942481,329.319,-87.2565,30,0.7037,151.932,25.0666,0.00567123,288.778,-91.18,25.9909,0.604116,155.02,27.113,0.00655753,309.913,-88.9173,30,0.665585
503,149.837,25.0335,0.00456605,298.54,-89.9018,30,0.646618,160.07,27.1651,0.00701559,320.571,-88.2558,30,0.676507,154.846,26.1209,0.00578179,310.503,-92.0533,27.9203,0.620142,158.595,28.133,0.00934652,329.354,-86.8239,30,0.702384,152.897,24.8055,0.00544036,290.591,-90.8789,25.9028,0.604722,156.231,26.8657,0.00652052,311.133,-89.2522,29.8923,0.670748
504,150.207,25.0748,0.00489351,301.096,-89.7154,29.9313,0.65203,160.857,27.0745,0.00768111,318.895,-87.9789,30,0.682001,155.994,25.8135,0.00556523,308.312,-91.8542,27.8909,0.621225,157.649,27.9829,0.00871566,331.464,-86.9483,30,0.700746,151.248,24.8683,0.00598907,290.902,-91.2704,26.0611,0.599122,155.614,26.8616,0.0073399,308.255,-89.1261,29.9419,0.666609
505,150.016,24.8047,0.00480098,301.735,-90.1137,29.9581,0.649732,160.123,27.1235,0.00719032,321.487,-87.8455,30,0.675868,154.043,26.0376,0.00636313,310.338,-92.1721,27.8772,0.621996,158.444,27.869,0.00852819,329.633,-86.9504,30,0.703099,152.221,24.8444,0.00568258,291.937,-90.7566,26.1115,0.598022,156.502,27.1404,0.00717833,309.002,-88.7277,29.9852,0.666298
506,149.22,25.059,0.00493771,298.378,-89.8558,30,0.652254,159.405,27.0759,0.00701072,319.22,-88.0607,30,0.678904,154.023,25.9409,0.00599892,311.796,-91.7354,27.9043,0.616851,157.327,28.1156,0.00850602,328.509,-86.9772,30,0.695924,151.72,24.9097,0.0055111,291.917,-91.2254,25.9618,0.60432,156.754,26.9577,0.00719895,308.351,-88.8725,30,0.670375
507,149.997,24.8749,0.00513379,300.362,-89.9088,29.8578,0.650487,160.19,26.883,0.00720833,319.105,-87.873,30,0.683458,154.591,26.1648,0.00624371,309.58,-92.2428,27.9271,0.624568,157.621,27.932,0.00868959,331.227,-87.1346,30,0.699143,151.867,24.9645,0.00550374,291.258,-90.8084,26.0895,0.596011,156.599,26.8481,0.00662472,311.791,-88.8084,30,0.67375
508,150.979,25.0443,0.0051129,301.018,-90.1607,29.9001,0.652596,159.69,26.854,0.00731488,319.435,-87.7209,30,0.680309,155.938,26.1613,0.006012,311.623,-92.0574,27.9191,0.617327,158.325,28.0004,0.00915895,330.744,-87.2866,30,0.700327,151.382,25.053,0.00555219,290.343,-91.1185,26.042,0.603295,156.996,27.1354,0.0070575,308.774,-88.8911,30,0.667119
509,149.512,24.8596,0.00523672,299.626,-90.2624,30,0.650577,159.662,26.9376,0.00729025,319.822,-88.0978,30,0.682735,155.349,25.9178,0.00602874,311.361,-92.2591,27.8735,0.620562,158.278,27.8846,0.00924522,330.585,-86.746,30,0.702514,151.167,25.0261,0.0055519,289.554,-90.7933,25.8513,0.600202,155.434,27.0974,0.00654307,311.326,-88.7971,30,0.666526
510,150.261,24.8057,0.00534796,300.892,-89.9813,30,0.645943,160.057,26.9165,0.00797262,321.428,-87.86,30,0.678468,155.802,25.9301,0.0062328,310.946,-92.289,27.9583,0.615194,158.994,27.8489,0.00904281,331.162,-87.1792,30,0.701074,151.32,25.1114,0.00529934,288.844,-90.965,25.9731,0.604203,156.76,26.9933,0.00685926,309.302,-89.1395,30,0.67305
511,149.622,24.876,0.00497548,298.276,-89.8792,30,0.649964,159.601,27.1619,0.00709049,321.479,-88.074,30,0.682288,154.208,26.1326,0.00618218,308.129,-92.2198,28.0407,0.621626,158.493,28.0881,0.00915952,331.065,-86.9549,30,0.704124,151.036,24.9466,0.00572887,289.709,-91.2851,25.8698,0.601486,156.93,27.0207,0.00700676,309.273,-89.146,29.8563,0.66773
512,149.898,24.8792,0.00458735,300.871,-89.7632,30,0.65118,159.106,27.0963,0.0071101,320.679,-87.8324,30,0.684519,155.476,26.0773,0.00576174,311.699,-92.1923,28.1215,0.618127,157.26,28.1307,0.0085025,331.328,-87.1426,30,0.701915,152.332,24.9461,0.0050594,291.32,-91.1975,25.9617,0.601004,155.965,26.8795,0.00664062,308.493,-88.7822,29.8595,0.67477
513,149.397,24.8441,0.00507697,298.32,-89.9385,30,0.645479,160.6,26.9578,0.00715949,318.704,-87.7487,30,0.683668,155.088,25.8156,0.00596448,311.27,-91.8643,27.9966,0.6236,157.241,28.164,0.00934644,330.833,-86.8093,30,0.701752,152.121,24.9422,0.00556886,289.03,-91.0358,25.9342,0.596229,155.644,27.1408,0.00688108,310.992,-89.1949,29.9773,0.666149
